timestamp_unix,elapsed_s,recall_at_k,qps,p50_ms,p95_ms,p99_ms,error_count,fault_active,fault_type,replication_factor
1778030835.423164,18.415,1.0,50.0,11.128,12.481,12.562,0,0,kill,1
1778030835.724781,18.717,1.0,50.0,10.991,11.186,11.395,0,0,kill,1
1778030836.0263636,19.018,1.0,50.0,10.936,11.548,11.595,0,0,kill,1
1778030836.3279827,19.32,0.993333,50.0,11.02,13.061,13.369,0,0,kill,1
1778030836.6295938,19.622,1.0,50.0,10.986,11.284,11.451,0,0,kill,1
1778030836.9311702,19.923,0.993333,50.0,10.944,11.493,11.581,0,0,kill,1
1778030837.2327585,20.225,1.0,50.0,10.964,11.253,11.452,0,0,kill,1
1778030837.5343683,20.526,1.0,50.0,10.951,11.571,11.659,0,0,kill,1
1778030837.8360033,20.828,1.0,50.0,12.509,13.108,13.637,0,0,kill,1
1778030838.1376185,21.13,1.0,50.0,11.502,12.675,12.693,0,0,kill,1
1778030838.4400032,21.432,1.0,50.0,10.513,13.602,14.795,0,0,kill,1
1778030838.742146,21.734,1.0,50.0,11.713,12.112,12.173,0,0,kill,1
1778030839.043803,22.036,1.0,50.0,10.272,11.852,11.896,0,0,kill,1
1778030839.3454373,22.337,1.0,50.0,10.206,10.604,10.684,0,0,kill,1
1778030839.6470385,22.639,1.0,50.0,10.206,10.513,10.684,0,0,kill,1
1778030839.9484236,22.94,1.0,50.0,10.172,10.37,10.534,0,0,kill,1
1778030840.2500708,23.242,0.993333,50.0,10.22,10.686,10.807,0,0,kill,1
1778030840.551688,23.544,1.0,50.0,10.241,10.453,10.657,0,0,kill,1
1778030840.8532958,23.845,1.0,50.0,10.273,10.654,10.693,0,0,kill,1
1778030841.1548958,24.147,1.0,50.0,10.277,10.512,10.595,0,0,kill,1
1778030841.4564126,24.448,1.0,50.0,10.213,10.453,10.51,0,0,kill,1
1778030841.7580073,24.75,0.993333,50.0,10.309,10.808,10.896,0,0,kill,1
1778030842.0596945,25.052,0.993333,50.0,10.188,10.403,10.617,0,0,kill,1
1778030842.3612854,25.353,0.98,50.0,10.229,10.55,10.555,0,0,kill,1
1778030842.662892,25.655,1.0,50.0,10.273,10.631,10.645,0,0,kill,1
1778030842.964448,25.956,1.0,50.0,10.252,10.566,10.67,0,0,kill,1
1778030843.2660413,26.258,1.0,50.0,10.286,10.445,10.629,0,0,kill,1
1778030843.5676842,26.56,1.0,50.0,10.231,10.652,10.721,0,0,kill,1
1778030843.8692682,26.861,1.0,50.0,10.197,11.05,11.825,0,0,kill,1
1778030844.1708891,27.163,1.0,50.0,10.206,10.678,10.692,0,0,kill,1
1778030844.4725032,27.464,0.993333,50.0,10.229,10.427,10.634,0,0,kill,1
1778030844.7748168,27.767,1.0,50.0,10.25,11.839,13.136,0,0,kill,1
1778030845.0764425,28.068,1.0,50.0,10.181,10.58,10.624,0,0,kill,1
1778030845.3780367,28.37,1.0,50.0,10.262,11.437,12.703,0,0,kill,1
1778030845.6796603,28.672,1.0,50.0,10.249,12.116,14.46,0,0,kill,1
1778030845.9812515,28.973,1.0,50.0,10.292,10.707,10.747,0,0,kill,1
1778030846.2828438,29.275,1.0,50.0,10.211,10.46,10.615,0,0,kill,1
1778030846.5844533,29.576,1.0,50.0,10.335,10.531,10.687,0,0,kill,1
1778030846.8860548,29.878,0.993333,50.0,10.207,10.635,10.675,0,0,kill,1
1778030847.1876836,30.18,1.0,50.0,10.285,11.983,12.503,0,1,kill,1
1778030847.4892764,30.481,1.0,50.0,11.006,11.4,11.428,0,1,kill,1
1778030847.789837,30.782,,0.0,,,,0,1,kill,1
1778030848.0904276,31.082,,0.0,,,,1,1,kill,1
1778030848.391014,31.383,,0.0,,,,1,1,kill,1
1778030848.6915503,31.683,,0.0,,,,0,1,kill,1
1778030848.9920685,31.984,,0.0,,,,1,1,kill,1
1778030849.2926598,32.285,,0.0,,,,1,1,kill,1
1778030849.5932047,32.585,,0.0,,,,0,1,kill,1
1778030849.8937173,32.886,,0.0,,,,1,1,kill,1
1778030850.194308,33.186,,0.0,,,,1,1,kill,1
1778030850.4948902,33.487,,0.0,,,,1,1,kill,1
1778030850.7954228,33.787,,0.0,,,,0,1,kill,1
1778030851.0959506,34.088,,0.0,,,,1,1,kill,1
1778030851.3965442,34.388,,0.0,,,,1,1,kill,1
1778030851.6971357,34.689,,0.0,,,,1,1,kill,1
1778030851.997679,34.99,,0.0,,,,0,1,kill,1
1778030852.298192,35.29,,0.0,,,,1,1,kill,1
1778030852.5987842,35.591,,0.0,,,,1,1,kill,1
1778030852.8993833,35.891,,0.0,,,,1,1,kill,1
1778030853.1999345,36.192,,0.0,,,,0,1,kill,1
1778030853.5004559,36.492,,0.0,,,,1,1,kill,1
1778030853.8010416,36.793,,0.0,,,,1,1,kill,1
1778030854.1015832,37.094,,0.0,,,,1,1,kill,1
1778030854.4021044,37.394,,0.0,,,,0,1,kill,1
1778030854.7026954,37.695,,0.0,,,,1,1,kill,1
1778030855.0032792,37.995,,0.0,,,,1,1,kill,1
1778030855.303842,38.296,,0.0,,,,0,1,kill,1
1778030855.6043975,38.596,,0.0,,,,1,1,kill,1
1778030855.905047,38.897,,0.0,,,,1,1,kill,1
1778030856.2055922,39.198,,0.0,,,,0,1,kill,1
1778030856.5061166,39.498,,0.0,,,,1,1,kill,1
1778030856.8067138,39.799,,0.0,,,,1,1,kill,1
1778030857.1072857,40.099,,0.0,,,,1,1,kill,1
1778030857.4078193,40.4,,0.0,,,,0,1,kill,1
1778030857.708335,40.7,,0.0,,,,1,1,kill,1
1778030858.0089276,41.001,,0.0,,,,1,1,kill,1
1778030858.309526,41.301,,0.0,,,,1,1,kill,1
1778030858.6101294,41.602,,0.0,,,,1,1,kill,1
1778030858.9106803,41.903,,0.0,,,,0,1,kill,1
1778030859.2111921,42.203,,0.0,,,,1,1,kill,1
1778030859.5117795,42.504,,0.0,,,,1,1,kill,1
1778030859.812307,42.804,,0.0,,,,0,1,kill,1
1778030860.1128182,43.105,,0.0,,,,1,1,kill,1
1778030860.413404,43.405,,0.0,,,,1,1,kill,1
1778030860.7139933,43.706,,0.0,,,,1,1,kill,1
1778030861.0145342,44.006,,0.0,,,,0,1,kill,1
1778030861.3150554,44.307,,0.0,,,,1,1,kill,1
1778030861.6156447,44.608,,0.0,,,,1,1,kill,1
1778030861.916184,44.908,,0.0,,,,0,1,kill,1
1778030862.2167046,45.209,,0.0,,,,1,1,kill,1
1778030862.5172942,45.509,,0.0,,,,1,1,kill,1
1778030862.8178887,45.81,,0.0,,,,1,1,kill,1
1778030863.11847,46.11,,0.0,,,,1,1,kill,1
1778030863.419019,46.411,,0.0,,,,0,1,kill,1
1778030863.7195308,46.711,,0.0,,,,1,1,kill,1
1778030864.0201094,47.012,,0.0,,,,1,1,kill,1
1778030864.320641,47.313,,0.0,,,,0,1,kill,1
1778030864.6211777,47.613,,0.0,,,,1,1,kill,1
1778030864.9217656,47.914,,0.0,,,,1,1,kill,1
1778030865.2223487,48.214,,0.0,,,,1,1,kill,1
1778030865.5228717,48.515,,0.0,,,,0,1,kill,1
1778030865.8233812,48.815,,0.0,,,,1,1,kill,1
1778030866.123968,49.116,,0.0,,,,1,1,kill,1
1778030866.4245117,49.416,,0.0,,,,0,1,kill,1
1778030866.7250247,49.717,,0.0,,,,1,1,kill,1
1778030867.0256138,50.018,,0.0,,,,1,1,kill,1
1778030867.3262036,50.318,,0.0,,,,1,1,kill,1
1778030867.6267374,50.619,,0.0,,,,0,1,kill,1
1778030867.9272683,50.919,,0.0,,,,1,1,kill,1
1778030868.2278595,51.22,,0.0,,,,1,1,kill,1
1778030868.529437,51.521,,0.0,,,,0,1,kill,1
1778030868.8302596,51.822,,0.0,,,,1,1,kill,1
1778030869.1308422,52.123,,0.0,,,,1,1,kill,1
1778030869.4313319,52.423,,0.0,,,,1,1,kill,1
1778030869.731852,52.724,,0.0,,,,0,1,kill,1
1778030870.0324268,53.024,,0.0,,,,1,1,kill,1
1778030870.3329692,53.325,,0.0,,,,0,1,kill,1
1778030870.6334834,53.625,,0.0,,,,1,1,kill,1
1778030870.9340756,53.926,,0.0,,,,1,1,kill,1
1778030871.234695,54.227,,0.0,,,,1,1,kill,1
1778030871.5353212,54.527,,0.0,,,,1,1,kill,1
1778030871.8358757,54.828,,0.0,,,,0,1,kill,1
1778030872.1363814,55.128,,0.0,,,,1,1,kill,1
1778030872.436957,55.429,,0.0,,,,1,1,kill,1
1778030872.7375019,55.729,,0.0,,,,0,1,kill,1
1778030873.0380092,56.03,,0.0,,,,1,1,kill,1
1778030873.3385847,56.331,,0.0,,,,1,1,kill,1
1778030873.6391222,56.631,,0.0,,,,0,1,kill,1
1778030873.9396284,56.932,,0.0,,,,1,1,kill,1
1778030874.2402012,57.232,,0.0,,,,1,1,kill,1
1778030874.5407841,57.533,,0.0,,,,1,1,kill,1
1778030874.8413258,57.833,,0.0,,,,0,1,kill,1
1778030875.1418338,58.134,,0.0,,,,1,1,kill,1
1778030875.4424078,58.434,,0.0,,,,1,1,kill,1
1778030875.7429922,58.735,,0.0,,,,1,1,kill,1
1778030876.043529,59.035,,0.0,,,,0,1,kill,1
1778030876.3440385,59.336,,0.0,,,,1,1,kill,1
1778030876.6446085,59.637,,0.0,,,,1,1,kill,1
1778030876.9451444,59.937,,0.0,,,,1,1,kill,1
1778030877.2456563,60.238,,0.0,,,,0,1,kill,1
1778030877.5462132,60.538,,0.0,,,,1,1,kill,1
1778030877.8468044,60.839,,0.0,,,,1,1,kill,1
1778030878.1474192,61.139,,0.0,,,,1,1,kill,1
1778030878.4479754,61.44,,0.0,,,,0,1,kill,1
1778030878.7485068,61.74,,0.0,,,,1,1,kill,1
1778030879.04912,62.041,,0.0,,,,1,1,kill,1
1778030879.3496795,62.342,,0.0,,,,0,1,kill,1
1778030879.650203,62.642,,0.0,,,,1,1,kill,1
1778030879.9508162,62.943,,0.0,,,,1,1,kill,1
1778030880.2513425,63.243,,0.0,,,,0,1,kill,1
1778030880.5518699,63.544,,0.0,,,,1,1,kill,1
1778030880.8524883,63.844,,0.0,,,,1,1,kill,1
1778030881.1531029,64.145,,0.0,,,,1,1,kill,1
1778030881.453716,64.446,,0.0,,,,1,1,kill,1
1778030881.7542615,64.746,,0.0,,,,0,1,kill,1
1778030882.0547974,65.047,,0.0,,,,1,1,kill,1
1778030882.3553898,65.347,,0.0,,,,1,1,kill,1
1778030882.655935,65.648,,0.0,,,,0,1,kill,1
1778030882.9565182,65.948,,0.0,,,,1,1,kill,1
1778030883.2571266,66.249,,0.0,,,,1,1,kill,1
1778030883.5576754,66.55,,0.0,,,,0,1,kill,1
1778030883.8582094,66.85,,0.0,,,,1,1,kill,1
1778030884.158818,67.151,,0.0,,,,1,1,kill,1
1778030884.459427,67.451,,0.0,,,,1,1,kill,1
1778030884.7600265,67.752,,0.0,,,,1,1,kill,1
1778030885.0605755,68.052,,0.0,,,,0,1,kill,1
1778030885.3610978,68.353,,0.0,,,,1,1,kill,1
1778030885.661709,68.654,,0.0,,,,1,1,kill,1
1778030885.9622684,68.954,,0.0,,,,0,1,kill,1
1778030886.2627947,69.255,,0.0,,,,1,1,kill,1
1778030886.5634055,69.555,,0.0,,,,1,1,kill,1
1778030886.8640194,69.856,,0.0,,,,1,1,kill,1
1778030887.1655655,70.157,,0.0,,,,0,1,kill,1
1778030887.466426,70.458,,0.0,,,,1,1,kill,1
1778030887.7670348,70.759,,0.0,,,,1,1,kill,1
1778030888.0676403,71.06,,0.0,,,,1,1,kill,1
1778030888.3682902,71.36,,0.0,,,,0,1,kill,1
1778030888.669125,71.661,,0.0,,,,1,1,kill,1
1778030888.9697385,71.962,,0.0,,,,1,1,kill,1
1778030889.270292,72.262,,0.0,,,,0,1,kill,1
1778030889.570813,72.563,,0.0,,,,1,1,kill,1
1778030889.871431,72.863,,0.0,,,,1,1,kill,1
1778030890.1720383,73.164,,0.0,,,,1,1,kill,1
1778030890.472579,73.465,,0.0,,,,0,1,kill,1
1778030890.7731066,73.765,,0.0,,,,1,1,kill,1
1778030891.0736628,74.066,,0.0,,,,0,1,kill,1
1778030891.3741856,74.366,,0.0,,,,1,1,kill,1
1778030891.6747937,74.667,,0.0,,,,1,1,kill,1
1778030891.9759984,74.968,,0.0,,,,1,1,kill,1
1778030892.276595,75.269,,0.0,,,,0,1,kill,1
1778030892.5771992,75.569,,0.0,,,,1,1,kill,1
1778030892.8778033,75.87,,0.0,,,,1,1,kill,1
1778030893.1783476,76.17,,0.0,,,,0,1,kill,1
1778030893.4788768,76.471,,0.0,,,,1,1,kill,1
1778030893.779497,76.771,,0.0,,,,1,1,kill,1
1778030894.080096,77.072,,0.0,,,,1,1,kill,1
1778030894.3806405,77.373,,0.0,,,,0,1,kill,1
1778030894.6811626,77.673,,0.0,,,,1,1,kill,1
1778030894.9817767,77.974,,0.0,,,,1,1,kill,1
1778030895.2823362,78.274,,0.0,,,,0,1,kill,1
1778030895.5828571,78.575,,0.0,,,,1,1,kill,1
1778030895.8834722,78.875,,0.0,,,,1,1,kill,1
1778030896.1840804,79.176,,0.0,,,,1,1,kill,1
1778030896.4846263,79.477,,0.0,,,,0,1,kill,1
1778030896.7851527,79.777,,0.0,,,,1,1,kill,1
1778030897.0857623,80.078,,0.0,,,,1,1,kill,1
1778030897.3863773,80.378,,0.0,,,,1,1,kill,1
1778030897.6869385,80.679,,0.0,,,,0,1,kill,1
1778030897.987467,80.979,,0.0,,,,1,1,kill,1
1778030898.2880864,81.28,,0.0,,,,1,1,kill,1
1778030898.5886881,81.581,,0.0,,,,1,1,kill,1
1778030898.8892298,81.881,,0.0,,,,0,1,kill,1
1778030899.1897533,82.182,,0.0,,,,1,1,kill,1
1778030899.4903746,82.482,,0.0,,,,1,1,kill,1
1778030899.7909822,82.783,,0.0,,,,1,1,kill,1
1778030900.0915976,83.084,,0.0,,,,1,1,kill,1
1778030900.392158,83.384,,0.0,,,,0,1,kill,1
1778030900.692684,83.685,,0.0,,,,1,1,kill,1
1778030900.9932978,83.985,,0.0,,,,1,1,kill,1
1778030901.2938552,84.286,,0.0,,,,0,1,kill,1
1778030901.5943809,84.586,,0.0,,,,1,1,kill,1
1778030901.895156,84.887,,0.0,,,,1,1,kill,1
1778030902.1959643,85.188,,0.0,,,,1,1,kill,1
1778030902.4965222,85.488,,0.0,,,,0,1,kill,1
1778030902.7970488,85.789,,0.0,,,,1,1,kill,1
1778030903.097662,86.09,,0.0,,,,1,1,kill,1
1778030903.3982797,86.39,,0.0,,,,1,1,kill,1
1778030903.6989598,86.691,,0.0,,,,0,1,kill,1
1778030903.9995642,86.991,,0.0,,,,1,1,kill,1
1778030904.300177,87.292,,0.0,,,,1,1,kill,1
1778030904.600789,87.593,,0.0,,,,1,1,kill,1
1778030904.901338,87.893,,0.0,,,,0,1,kill,1
1778030905.201864,88.194,,0.0,,,,1,1,kill,1
1778030905.5024748,88.494,,0.0,,,,1,1,kill,1
1778030905.8030217,88.795,,0.0,,,,0,1,kill,1
1778030906.1035442,89.095,,0.0,,,,1,1,kill,1
1778030906.4041572,89.396,,0.0,,,,1,1,kill,1
1778030906.7047703,89.697,,0.0,,,,1,1,kill,1
1778030907.0053823,89.997,,0.0,,,,1,1,kill,1
1778030907.3059306,90.298,,0.0,,,,0,1,kill,1
1778030907.6064544,90.598,,0.0,,,,1,1,kill,1
1778030907.9070501,90.899,,0.0,,,,1,1,kill,1
1778030908.2073693,91.199,,0.0,,,,1,1,kill,1
1778030908.5079288,91.5,,0.0,,,,0,1,kill,1
1778030908.808456,91.8,,0.0,,,,1,1,kill,1
1778030909.1090658,92.101,,0.0,,,,1,1,kill,1
1778030909.411322,92.403,1.0,6.67,205.504,377.196,392.458,0,1,kill,1
1778030909.7130036,92.705,0.993333,50.0,10.711,13.587,13.65,0,1,kill,1
1778030910.0145948,93.007,1.0,50.0,11.26,11.642,11.678,0,1,kill,1
1778030910.3162153,93.308,1.0,50.0,10.043,12.306,12.403,0,1,kill,1
1778030910.6186364,93.611,1.0,50.0,10.014,11.081,11.151,0,0,kill,1
1778030910.9202561,93.912,1.0,50.0,11.338,11.695,11.742,0,0,kill,1
1778030911.2218547,94.214,1.0,50.0,10.047,12.235,12.474,0,0,kill,1
1778030911.523529,94.515,0.993333,50.0,10.956,11.789,11.83,0,0,kill,1
1778030911.82513,94.817,0.993333,50.0,10.882,11.137,11.415,0,0,kill,1
1778030912.1267216,95.119,1.0,50.0,10.193,10.534,10.571,0,0,kill,1
1778030912.4283373,95.42,0.993333,50.0,10.109,10.369,10.462,0,0,kill,1
1778030912.7299402,95.722,1.0,50.0,10.085,10.425,10.516,0,0,kill,1
1778030913.031582,96.024,1.0,50.0,10.099,10.544,10.568,0,0,kill,1
1778030913.3331819,96.325,1.0,50.0,10.085,10.387,10.525,0,0,kill,1
1778030913.6347833,96.627,1.0,50.0,10.037,10.397,10.421,0,0,kill,1
1778030913.9364357,96.928,1.0,50.0,10.121,10.525,10.571,0,0,kill,1
1778030914.2380338,97.23,1.0,50.0,10.115,10.369,10.428,0,0,kill,1
1778030914.5396662,97.532,1.0,50.0,10.147,10.398,10.548,0,0,kill,1
1778030914.8434913,97.835,1.0,50.0,10.163,10.577,10.614,0,0,kill,1
1778030915.1454597,98.137,0.993333,50.0,10.121,10.952,11.334,0,0,kill,1
1778030915.447544,98.439,0.993333,50.0,10.131,11.145,11.196,0,0,kill,1
1778030915.7505734,98.742,1.0,50.0,10.85,14.069,15.978,0,0,kill,1
1778030916.053046,99.045,1.0,50.0,11.102,11.502,11.523,0,0,kill,1
1778030916.3555176,99.347,0.993333,50.0,10.996,11.477,11.485,0,0,kill,1
1778030916.6579807,99.65,1.0,50.0,11.023,11.27,11.506,0,0,kill,1
1778030916.9604187,99.952,1.0,50.0,11.077,11.494,11.593,0,0,kill,1
1778030917.2628279,100.255,1.0,50.0,11.035,11.597,11.651,0,0,kill,1
1778030917.564644,100.557,1.0,50.0,11.196,12.408,12.498,0,0,kill,1
1778030917.8669505,100.859,1.0,50.0,11.173,11.967,12.154,0,0,kill,1
1778030918.1684637,101.16,1.0,50.0,11.197,12.034,12.288,0,0,kill,1
1778030918.471981,101.464,1.0,50.0,10.941,11.524,11.581,0,0,kill,1
1778030918.7741368,101.766,1.0,53.33,11.028,11.955,12.236,0,0,kill,1
1778030919.0757973,102.068,1.0,50.0,10.983,11.216,11.4,0,0,kill,1
1778030919.3775427,102.369,1.0,50.0,10.98,11.508,11.546,0,0,kill,1
1778030919.6791322,102.671,1.0,50.0,10.954,11.603,11.782,0,0,kill,1
1778030919.980855,102.973,1.0,50.0,10.934,11.461,11.472,0,0,kill,1
1778030920.2828512,103.275,1.0,50.0,11.261,11.534,11.799,0,0,kill,1
1778030920.5844758,103.576,1.0,50.0,10.919,11.416,11.459,0,0,kill,1
1778030920.8868155,103.879,0.993333,50.0,10.984,12.715,14.974,0,0,kill,1
1778030921.1884384,104.18,0.993333,50.0,10.934,11.438,11.466,0,0,kill,1
1778030921.4900374,104.482,1.0,50.0,11.008,11.375,11.502,0,0,kill,1
1778030921.7916813,104.784,0.993333,50.0,10.994,11.328,11.483,0,0,kill,1
1778030922.0932808,105.085,1.0,50.0,10.974,11.779,11.805,0,0,kill,1
1778030922.394866,105.387,1.0,50.0,11.014,11.293,11.571,0,0,kill,1
1778030922.6964705,105.688,1.0,50.0,11.243,11.632,11.652,0,0,kill,1
1778030922.998058,105.99,1.0,50.0,11.015,11.423,11.426,0,0,kill,1
1778030923.3005123,106.292,1.0,46.67,11.169,13.127,13.136,0,0,kill,1
1778030923.6024232,106.594,1.0,53.33,10.99,13.454,14.395,0,0,kill,1
1778030923.904042,106.896,1.0,50.0,11.174,12.822,13.021,0,0,kill,1
1778030924.2056484,107.198,1.0,50.0,12.413,12.869,12.982,0,0,kill,1
1778030924.5072575,107.499,1.0,50.0,11.372,12.538,12.598,0,0,kill,1
1778030924.8088267,107.801,1.0,50.0,10.946,11.222,11.376,0,0,kill,1
1778030925.110447,108.102,1.0,50.0,11.631,13.451,13.718,0,0,kill,1
1778030925.412134,108.404,1.0,50.0,10.995,11.578,11.578,0,0,kill,1
1778030925.7137785,108.706,1.0,50.0,11.187,13.298,13.799,0,0,kill,1
1778030926.0161273,109.008,0.993333,50.0,10.997,13.448,14.411,0,0,kill,1
1778030926.3178358,109.31,1.0,50.0,10.99,11.486,11.502,0,0,kill,1
1778030926.6194637,109.611,1.0,50.0,11.003,11.11,11.125,0,0,kill,1
1778030926.9210815,109.913,1.0,50.0,10.955,11.297,11.422,0,0,kill,1
1778030927.2226934,110.215,1.0,50.0,10.987,11.49,11.55,0,0,kill,1
1778030927.524267,110.516,1.0,50.0,10.973,11.514,11.553,0,0,kill,1
1778030927.8258932,110.818,1.0,50.0,11.248,11.573,11.862,0,0,kill,1
1778030928.1275375,111.119,0.98,50.0,10.986,11.379,11.441,0,0,kill,1
1778030928.4291353,111.421,1.0,50.0,10.966,11.236,11.435,0,0,kill,1
1778030928.7306707,111.723,1.0,50.0,11.032,11.588,11.812,0,0,kill,1
1778030929.0322587,112.024,1.0,50.0,10.956,11.421,11.623,0,0,kill,1
1778030929.3337884,112.326,1.0,50.0,10.969,11.423,11.43,0,0,kill,1
1778030929.6353283,112.627,1.0,50.0,11.283,11.787,11.857,0,0,kill,1
1778030929.9369166,112.929,1.0,50.0,10.954,11.311,11.422,0,0,kill,1
1778030930.2385201,113.23,1.0,50.0,11.141,11.43,11.709,0,0,kill,1
1778030930.5401561,113.532,1.0,50.0,10.904,11.472,11.494,0,0,kill,1
1778030930.8424702,113.834,1.0,50.0,11.002,12.831,15.009,0,0,kill,1
1778030931.1442258,114.136,0.993333,50.0,10.93,11.503,11.591,0,0,kill,1
1778030931.4458447,114.438,0.993333,50.0,11.033,11.369,11.414,0,0,kill,1
1778030931.7474723,114.739,1.0,50.0,10.923,11.212,11.447,0,0,kill,1
1778030932.0490518,115.041,1.0,50.0,11.209,11.327,11.363,0,0,kill,1
1778030932.350646,115.343,0.993333,50.0,11.105,16.994,17.561,0,0,kill,1
1778030932.6522634,115.644,1.0,50.0,10.92,11.564,11.79,0,0,kill,1
1778030932.9538615,115.946,1.0,50.0,10.952,11.574,11.585,0,0,kill,1
1778030933.2554994,116.247,1.0,50.0,11.07,11.479,11.694,0,0,kill,1
1778030933.5571315,116.549,1.0,50.0,12.65,13.111,13.144,0,0,kill,1
1778030933.8587353,116.851,1.0,50.0,11.434,12.89,13.05,0,0,kill,1
1778030934.1603408,117.152,1.0,50.0,11.387,12.942,13.052,0,0,kill,1
1778030934.461965,117.454,1.0,50.0,12.335,14.278,14.648,0,0,kill,1
