timestamp_unix,elapsed_s,recall_at_k,qps,p50_ms,p95_ms,p99_ms,error_count,fault_active,fault_type,replication_factor
1778028628.718714,29.573,1.0,50.0,12.309,12.9,13.037,0,0,kill,2
1778028629.0202818,29.874,0.993333,50.0,12.889,13.633,13.655,0,0,kill,2
1778028629.3218188,30.176,1.0,50.0,12.571,13.02,13.172,0,1,kill,2
1778028629.6234076,30.478,1.0,50.0,12.523,12.747,12.761,0,1,kill,2
1778028629.9249296,30.779,1.0,50.0,11.386,13.045,13.295,0,1,kill,2
1778028630.2264361,31.081,0.993333,50.0,12.694,13.248,13.44,0,1,kill,2
1778028630.527966,31.382,0.993333,50.0,12.765,13.049,13.205,0,1,kill,2
1778028630.8295405,31.684,1.0,50.0,12.518,14.239,16.418,0,1,kill,2
1778028631.1310632,31.985,1.0,50.0,10.981,13.175,13.27,0,1,kill,2
1778028631.4325712,32.287,1.0,50.0,10.975,12.626,12.713,0,1,kill,2
1778028631.7340884,32.588,1.0,50.0,11.425,12.545,12.575,0,1,kill,2
1778028632.0356517,32.89,1.0,50.0,10.93,12.856,12.869,0,1,kill,2
1778028632.3371687,33.191,1.0,50.0,12.517,13.04,13.16,0,1,kill,2
1778028632.6386795,33.493,1.0,50.0,12.553,12.937,13.229,0,1,kill,2
1778028632.9402027,33.794,1.0,50.0,10.948,14.321,17.039,0,1,kill,2
1778028633.2417316,34.096,0.986667,50.0,12.27,12.682,12.999,0,1,kill,2
1778028633.543282,34.397,1.0,50.0,10.682,12.646,12.91,0,1,kill,2
1778028633.8447793,34.699,1.0,50.0,10.78,12.17,12.198,0,1,kill,2
1778028634.146291,35.0,1.0,50.0,11.138,12.229,12.268,0,1,kill,2
1778028634.447844,35.302,1.0,50.0,10.592,12.499,12.651,0,1,kill,2
1778028634.7500432,35.604,0.993333,50.0,10.694,12.544,13.364,0,1,kill,2
1778028635.0516975,35.906,1.0,50.0,10.625,12.548,12.696,0,1,kill,2
1778028635.3532765,36.207,0.993333,50.0,10.47,11.448,12.216,0,1,kill,2
1778028635.6547809,36.509,1.0,50.0,12.242,12.613,12.731,0,1,kill,2
1778028635.956293,36.81,0.986667,50.0,10.488,10.643,10.79,0,1,kill,2
1778028636.258448,37.113,1.0,46.67,10.516,11.521,12.242,0,1,kill,2
1778028636.5599864,37.414,1.0,53.33,11.427,14.204,16.893,0,1,kill,2
1778028636.8615093,37.716,1.0,50.0,11.663,11.907,12.012,0,1,kill,2
1778028637.163035,38.017,1.0,50.0,11.405,11.985,12.231,0,1,kill,2
1778028637.4646053,38.319,1.0,50.0,11.328,12.954,13.093,0,1,kill,2
1778028637.7661307,38.62,1.0,50.0,12.688,13.635,13.701,0,1,kill,2
1778028638.0676663,38.922,1.0,50.0,10.96,11.775,12.277,0,1,kill,2
1778028638.3691897,39.223,1.0,50.0,10.936,13.124,15.24,0,1,kill,2
1778028638.6706898,39.525,0.986667,50.0,11.013,12.883,12.922,0,1,kill,2
1778028638.9722226,39.826,1.0,50.0,12.728,12.997,13.053,0,1,kill,2
1778028639.273734,40.128,1.0,50.0,10.909,11.154,11.361,0,1,kill,2
1778028639.575285,40.429,1.0,50.0,12.598,13.021,13.057,0,1,kill,2
1778028639.8774652,40.732,1.0,50.0,10.883,13.477,14.037,0,1,kill,2
1778028640.1791353,41.033,1.0,50.0,12.675,13.418,13.482,0,1,kill,2
1778028640.48034,41.334,1.0,50.0,12.512,12.806,12.856,0,1,kill,2
1778028640.7818527,41.636,1.0,50.0,12.737,13.339,13.404,0,1,kill,2
1778028641.0833492,41.937,1.0,50.0,12.397,12.897,12.947,0,1,kill,2
1778028641.3848505,42.239,1.0,50.0,12.595,13.125,13.132,0,1,kill,2
1778028641.686372,42.54,0.993333,50.0,10.902,11.403,11.481,0,1,kill,2
1778028641.987882,42.842,1.0,50.0,12.527,12.879,12.907,0,1,kill,2
1778028642.289391,43.144,1.0,50.0,11.372,12.654,12.743,0,1,kill,2
1778028642.5909715,43.445,1.0,50.0,13.177,13.729,13.966,0,1,kill,2
1778028642.8923783,43.746,1.0,50.0,12.975,13.476,13.521,0,1,kill,2
1778028643.1938665,44.048,1.0,50.0,10.98,12.891,13.232,0,1,kill,2
1778028643.495411,44.35,1.0,50.0,11.122,13.078,13.219,0,1,kill,2
1778028643.7969003,44.651,1.0,50.0,12.573,12.925,12.997,0,1,kill,2
1778028644.098405,44.953,0.993333,50.0,11.073,12.832,13.246,0,1,kill,2
1778028644.3999817,45.254,1.0,50.0,12.719,13.523,13.571,0,1,kill,2
1778028644.701484,45.556,0.986667,50.0,13.172,13.859,13.873,0,1,kill,2
1778028645.0037344,45.858,0.993333,50.0,12.716,14.232,15.805,0,1,kill,2
1778028645.3053236,46.159,1.0,50.0,10.768,11.073,11.257,0,1,kill,2
1778028645.6068096,46.461,1.0,50.0,10.966,11.326,11.604,0,1,kill,2
1778028645.9083416,46.762,1.0,50.0,10.98,11.186,11.443,0,1,kill,2
1778028646.2098472,47.064,1.0,50.0,12.646,13.141,13.299,0,1,kill,2
1778028646.5113685,47.365,0.993333,50.0,12.624,12.956,12.959,0,1,kill,2
1778028646.8128378,47.667,1.0,50.0,11.081,12.997,13.297,0,1,kill,2
1778028647.1143305,47.968,1.0,50.0,11.003,11.8,12.249,0,1,kill,2
1778028647.4158914,48.27,1.0,50.0,12.82,13.386,13.417,0,1,kill,2
1778028647.7174642,48.572,1.0,50.0,12.816,13.077,13.088,0,1,kill,2
1778028648.0189772,48.873,1.0,50.0,12.792,13.177,13.199,0,1,kill,2
1778028648.3205578,49.175,1.0,50.0,12.644,13.25,13.404,0,1,kill,2
1778028648.6220763,49.476,1.0,50.0,13.027,13.855,14.015,0,1,kill,2
1778028648.9236321,49.778,1.0,50.0,12.677,12.842,12.967,0,1,kill,2
1778028649.2251327,50.079,0.993333,50.0,11.649,12.914,12.989,0,1,kill,2
1778028649.526701,50.381,0.993333,50.0,12.838,13.638,13.761,0,1,kill,2
1778028649.8282511,50.682,1.0,50.0,12.687,13.225,13.38,0,1,kill,2
1778028650.1304574,50.985,1.0,50.0,12.627,13.49,14.849,0,1,kill,2
1778028650.4320884,51.286,1.0,50.0,12.723,12.912,12.914,0,1,kill,2
1778028650.7336063,51.588,1.0,50.0,13.316,14.104,14.311,0,1,kill,2
1778028651.035137,51.889,1.0,50.0,13.591,15.226,15.553,0,1,kill,2
1778028651.3366656,52.191,0.993333,50.0,11.488,12.862,13.096,0,1,kill,2
1778028651.6381834,52.492,1.0,50.0,12.686,13.257,13.3,0,1,kill,2
1778028651.9397218,52.794,1.0,50.0,11.648,12.634,12.674,0,1,kill,2
1778028652.2412171,53.095,1.0,50.0,11.012,12.964,13.136,0,1,kill,2
1778028652.5427258,53.397,1.0,50.0,11.582,13.076,13.19,0,1,kill,2
1778028652.844241,53.698,1.0,50.0,12.48,13.028,13.072,0,1,kill,2
1778028653.145758,54.0,1.0,50.0,12.577,12.971,13.084,0,1,kill,2
1778028653.4473107,54.301,0.993333,50.0,13.433,14.452,14.531,0,1,kill,2
1778028653.7488158,54.603,1.0,50.0,11.537,12.991,13.15,0,1,kill,2
1778028654.0503519,54.904,0.993333,50.0,11.116,13.032,13.149,0,1,kill,2
1778028654.3518567,55.206,1.0,50.0,12.753,13.141,13.177,0,1,kill,2
1778028654.653417,55.508,0.993333,50.0,11.141,12.833,12.869,0,1,kill,2
1778028654.955232,55.809,1.0,50.0,10.892,11.527,11.692,0,1,kill,2
1778028655.2574522,56.112,1.0,50.0,10.947,12.927,14.354,0,1,kill,2
1778028655.5590575,56.413,1.0,50.0,10.98,11.371,11.401,0,1,kill,2
1778028655.8605566,56.715,0.993333,50.0,10.951,13.069,13.451,0,1,kill,2
1778028656.1620567,57.016,1.0,50.0,12.602,12.956,12.964,0,1,kill,2
1778028656.4635737,57.318,0.993333,50.0,10.963,13.172,13.278,0,1,kill,2
1778028656.7650733,57.619,1.0,50.0,10.926,11.128,11.406,0,1,kill,2
1778028657.0665765,57.921,1.0,50.0,10.921,11.782,12.385,0,1,kill,2
1778028657.3680987,58.222,1.0,50.0,12.502,13.068,13.15,0,1,kill,2
1778028657.6696,58.524,0.993333,50.0,10.845,12.734,12.805,0,1,kill,2
1778028657.9711082,58.825,1.0,50.0,12.315,12.777,12.97,0,1,kill,2
1778028658.2726266,59.127,1.0,50.0,11.002,12.463,12.491,0,1,kill,2
1778028658.5741355,59.428,1.0,50.0,10.86,11.112,11.279,0,1,kill,2
1778028658.8756595,59.73,1.0,50.0,10.96,12.827,12.911,0,1,kill,2
1778028659.1771739,60.031,1.0,50.0,10.989,13.125,13.221,0,1,kill,2
1778028659.4786842,60.333,1.0,50.0,12.523,13.001,13.103,0,1,kill,2
1778028659.7802088,60.634,1.0,50.0,10.96,12.9,13.021,0,1,kill,2
1778028660.0817227,60.936,0.993333,50.0,12.72,13.562,13.689,0,1,kill,2
1778028660.3832278,61.237,1.0,50.0,10.922,12.504,12.524,0,1,kill,2
1778028660.68476,61.539,1.0,50.0,10.97,12.795,12.856,0,1,kill,2
1778028660.9862895,61.84,1.0,50.0,10.875,12.707,12.755,0,1,kill,2
1778028661.2885563,62.143,1.0,50.0,11.015,13.482,14.975,0,1,kill,2
1778028661.5901878,62.444,1.0,50.0,10.961,11.591,11.615,0,1,kill,2
1778028661.891736,62.746,1.0,50.0,10.981,11.268,11.447,0,1,kill,2
1778028662.19325,63.047,1.0,50.0,10.986,12.808,13.377,0,1,kill,2
1778028662.4947643,63.349,1.0,50.0,10.665,12.778,12.826,0,1,kill,2
1778028662.7962797,63.65,1.0,50.0,11.024,11.317,11.452,0,1,kill,2
1778028663.0977845,63.952,1.0,50.0,10.96,11.303,11.405,0,1,kill,2
1778028663.3993144,64.253,1.0,50.0,10.929,11.161,11.325,0,1,kill,2
1778028663.700877,64.555,1.0,50.0,10.949,13.295,13.339,0,1,kill,2
1778028664.0024242,64.857,1.0,50.0,12.779,13.3,13.61,0,1,kill,2
1778028664.3039534,65.158,1.0,50.0,11.065,13.099,13.406,0,1,kill,2
1778028664.6054683,65.46,1.0,50.0,12.918,13.195,13.387,0,1,kill,2
1778028664.906955,65.761,1.0,50.0,12.735,13.177,13.423,0,1,kill,2
1778028665.2084708,66.063,1.0,50.0,10.901,11.173,11.323,0,1,kill,2
1778028665.5106544,66.365,1.0,50.0,10.942,12.93,15.529,0,1,kill,2
1778028665.8122756,66.666,1.0,50.0,10.937,11.188,11.457,0,1,kill,2
1778028666.1138186,66.968,1.0,50.0,10.894,11.094,11.34,0,1,kill,2
1778028666.4153519,67.269,1.0,50.0,10.91,11.393,11.408,0,1,kill,2
1778028666.716853,67.571,1.0,50.0,10.921,11.111,11.336,0,1,kill,2
1778028667.0183752,67.872,1.0,50.0,10.908,11.235,11.48,0,1,kill,2
1778028667.3198974,68.174,1.0,50.0,10.943,12.924,12.951,0,1,kill,2
1778028667.6213953,68.476,1.0,50.0,11.311,16.401,18.883,0,1,kill,2
1778028667.922901,68.777,1.0,50.0,12.653,13.667,14.596,0,1,kill,2
1778028668.2243807,69.078,1.0,50.0,12.401,12.905,13.17,0,1,kill,2
1778028668.5258777,69.38,1.0,50.0,12.662,12.899,13.202,0,1,kill,2
1778028668.8274093,69.682,1.0,50.0,10.895,11.898,12.549,0,1,kill,2
1778028669.1289103,69.983,0.993333,50.0,10.983,13.096,13.276,0,1,kill,2
1778028669.430391,70.285,0.993333,50.0,12.788,13.219,13.416,0,1,kill,2
1778028669.7319171,70.586,1.0,50.0,12.359,12.989,13.342,0,1,kill,2
1778028670.0334117,70.888,1.0,50.0,10.956,12.614,12.621,0,1,kill,2
1778028670.3349333,71.189,1.0,50.0,10.942,11.666,12.346,0,1,kill,2
1778028670.63645,71.491,1.0,50.0,10.888,14.207,14.511,0,1,kill,2
1778028670.9386766,71.793,0.993333,50.0,10.922,13.383,14.892,0,1,kill,2
1778028671.2402892,72.094,1.0,50.0,10.9,14.462,14.51,0,1,kill,2
1778028671.541815,72.396,0.993333,50.0,10.901,12.574,13.031,0,1,kill,2
1778028671.8433976,72.698,1.0,50.0,10.921,11.831,12.594,0,1,kill,2
1778028672.1449037,72.999,1.0,50.0,10.917,11.387,11.437,0,1,kill,2
1778028672.446413,73.301,1.0,50.0,11.095,12.843,13.144,0,1,kill,2
1778028672.747945,73.602,0.993333,50.0,10.993,12.932,13.258,0,1,kill,2
1778028673.0494826,73.904,1.0,50.0,12.085,12.793,13.205,0,1,kill,2
1778028673.3509822,74.205,1.0,50.0,11.87,12.304,12.338,0,1,kill,2
1778028673.652461,74.507,1.0,50.0,12.034,12.352,12.371,0,1,kill,2
1778028673.953976,74.808,0.993333,50.0,10.838,12.419,12.601,0,1,kill,2
1778028674.2555196,75.11,1.0,50.0,10.446,12.442,12.691,0,1,kill,2
1778028674.557035,75.411,1.0,50.0,11.212,13.349,13.601,0,1,kill,2
1778028674.85855,75.713,0.993333,50.0,11.478,13.083,13.172,0,1,kill,2
1778028675.1600685,76.014,1.0,50.0,10.932,11.155,11.393,0,1,kill,2
1778028675.4615722,76.316,1.0,50.0,10.961,12.683,12.73,0,1,kill,2
1778028675.7630904,76.617,1.0,50.0,10.947,12.812,13.051,0,1,kill,2
1778028676.0652428,76.919,1.0,50.0,11.008,13.258,14.509,0,1,kill,2
1778028676.3668594,77.221,1.0,50.0,10.938,11.732,12.059,0,1,kill,2
1778028676.6683536,77.522,0.986667,50.0,11.736,12.514,13.066,0,1,kill,2
1778028676.9698548,77.824,1.0,50.0,11.681,13.202,13.369,0,1,kill,2
1778028677.271405,78.126,1.0,50.0,12.715,13.288,13.382,0,1,kill,2
1778028677.5729141,78.427,1.0,50.0,12.825,13.138,13.375,0,1,kill,2
1778028677.8743958,78.729,1.0,50.0,12.507,12.853,12.975,0,1,kill,2
1778028678.1759448,79.03,1.0,50.0,10.947,12.529,12.595,0,1,kill,2
1778028678.4774542,79.332,1.0,50.0,12.445,12.962,13.239,0,1,kill,2
1778028678.778987,79.633,1.0,50.0,10.903,11.432,11.504,0,1,kill,2
1778028679.0804706,79.935,1.0,50.0,10.911,12.95,13.081,0,1,kill,2
1778028679.3819766,80.236,1.0,50.0,11.654,13.303,13.479,0,1,kill,2
1778028679.6835294,80.538,1.0,50.0,11.036,12.358,12.367,0,1,kill,2
1778028679.9851363,80.839,1.0,46.67,12.457,13.406,13.535,0,1,kill,2
1778028680.2866604,81.141,1.0,53.33,11.91,13.904,14.674,0,1,kill,2
1778028680.5883079,81.442,1.0,50.0,10.938,12.938,13.017,0,1,kill,2
1778028680.88981,81.744,1.0,50.0,12.719,12.96,13.157,0,1,kill,2
1778028681.1913445,82.045,1.0,50.0,10.935,12.735,12.904,0,1,kill,2
1778028681.492827,82.347,1.0,50.0,10.88,11.423,11.451,0,1,kill,2
1778028681.794315,82.648,0.993333,50.0,10.877,11.148,11.444,0,1,kill,2
1778028682.09585,82.95,1.0,50.0,10.971,11.473,11.541,0,1,kill,2
1778028682.3980367,83.252,1.0,50.0,10.898,12.784,14.944,0,1,kill,2
1778028682.6993296,83.553,1.0,50.0,10.974,11.753,12.012,0,1,kill,2
1778028683.000803,83.855,1.0,50.0,10.984,12.561,13.343,0,1,kill,2
1778028683.3023186,84.156,0.993333,50.0,10.884,11.584,11.723,0,1,kill,2
1778028683.6038406,84.458,1.0,50.0,10.944,11.203,11.408,0,1,kill,2
1778028683.905358,84.759,1.0,50.0,10.894,11.395,11.397,0,1,kill,2
1778028684.2068644,85.061,1.0,50.0,10.903,11.178,11.477,0,1,kill,2
1778028684.508627,85.363,1.0,46.67,10.906,12.835,12.924,0,1,kill,2
1778028684.8101478,85.664,1.0,53.33,11.422,13.852,14.616,0,1,kill,2
1778028685.1117268,85.966,1.0,46.67,12.612,12.99,13.045,0,1,kill,2
1778028685.413617,86.268,1.0,53.33,12.666,13.111,13.915,0,1,kill,2
1778028685.7151272,86.569,1.0,50.0,10.952,12.394,12.507,0,1,kill,2
1778028686.016631,86.871,1.0,50.0,12.338,12.671,12.744,0,1,kill,2
1778028686.3182123,87.172,1.0,50.0,10.978,12.646,12.668,0,1,kill,2
1778028686.6198084,87.474,0.993333,50.0,10.966,12.631,12.66,0,1,kill,2
1778028686.9213343,87.775,1.0,50.0,12.618,13.031,13.304,0,1,kill,2
1778028687.2228456,88.077,1.0,50.0,11.038,13.179,13.427,0,1,kill,2
1778028687.524343,88.378,1.0,50.0,12.507,13.124,13.144,0,1,kill,2
1778028687.8258634,88.68,1.0,50.0,10.893,11.169,11.357,0,1,kill,2
1778028688.1274076,88.982,1.0,50.0,10.933,11.506,11.512,0,1,kill,2
1778028688.4289083,89.283,1.0,50.0,10.932,11.161,11.384,0,1,kill,2
1778028688.730416,89.585,1.0,50.0,10.891,11.348,11.463,0,1,kill,2
1778028689.0319538,89.886,1.0,50.0,10.949,11.14,11.348,0,1,kill,2
1778028689.3334632,90.188,1.0,50.0,10.931,11.167,11.398,0,1,kill,2
1778028689.6350086,90.489,1.0,50.0,10.95,11.48,11.523,0,1,kill,2
1778028689.9365258,90.791,1.0,50.0,10.883,11.175,11.392,0,1,kill,2
1778028690.238718,91.093,1.0,50.0,10.895,12.593,14.658,0,1,kill,2
1778028690.540336,91.394,0.993333,50.0,10.975,12.75,12.875,0,1,kill,2
1778028690.8418376,91.696,1.0,50.0,10.869,11.147,11.379,0,1,kill,2
1778028691.143373,91.997,0.993333,50.0,10.936,11.265,11.473,0,1,kill,2
1778028691.4449708,92.299,1.0,50.0,10.94,11.398,11.506,0,1,kill,2
1778028691.7464926,92.601,1.0,50.0,10.891,11.122,11.306,0,1,kill,2
1778028692.048002,92.902,1.0,50.0,10.847,11.384,11.43,0,1,kill,2
1778028692.3495152,93.204,1.0,50.0,10.805,12.558,12.915,0,1,kill,2
1778028692.6510196,93.505,1.0,50.0,10.849,11.164,11.525,0,0,kill,2
1778028692.952757,93.807,1.0,50.0,12.644,13.144,13.2,0,0,kill,2
1778028693.2542593,94.108,1.0,50.0,12.732,13.46,13.711,0,0,kill,2
1778028693.5558255,94.41,1.0,50.0,10.84,11.102,11.326,0,0,kill,2
1778028693.8574445,94.712,1.0,50.0,12.692,13.071,13.163,0,0,kill,2
1778028694.1592326,95.013,1.0,50.0,12.607,12.937,13.013,0,0,kill,2
1778028694.4607873,95.315,1.0,50.0,12.813,13.045,13.19,0,0,kill,2
1778028694.76231,95.616,1.0,50.0,12.739,13.129,13.376,0,0,kill,2
1778028695.0638366,95.918,1.0,50.0,10.828,12.475,12.557,0,0,kill,2
1778028695.3653417,96.219,1.0,50.0,10.87,11.683,12.224,0,0,kill,2
1778028695.6675968,96.522,1.0,50.0,10.889,14.641,15.785,0,0,kill,2
1778028695.9692001,96.823,1.0,50.0,10.925,12.806,13.106,0,0,kill,2
1778028696.270698,97.125,1.0,50.0,10.695,11.286,11.393,0,0,kill,2
1778028696.5722387,97.426,1.0,50.0,10.887,12.692,12.724,0,0,kill,2
1778028696.8737931,97.728,1.0,50.0,12.269,12.678,12.837,0,0,kill,2
1778028697.1753678,98.029,1.0,50.0,12.246,12.834,12.955,0,0,kill,2
1778028697.4768794,98.331,1.0,50.0,12.442,12.756,12.793,0,0,kill,2
1778028697.7783856,98.633,1.0,50.0,12.777,13.299,13.342,0,0,kill,2
1778028698.0799124,98.934,0.993333,50.0,11.023,13.114,13.431,0,0,kill,2
1778028698.381416,99.236,1.0,50.0,12.495,12.864,12.918,0,0,kill,2
1778028698.6829429,99.537,1.0,50.0,12.403,12.586,12.615,0,0,kill,2
